 1  816120  703161  712508  810003  586.00   68
 1  816120  703161  712508  820003  580.00   80
 1  816122  703012  702332  770001  388.00   20
 1  816122  703012  702332  780002  380.00   32
 1  816122  703012  702332  790003  436.00   44
 1  816122  703012  702332  800003  450.00   56
 1  816122  703012  702332  810003  540.00   68
 1  816122  703012  702332  820003  502.00   80
 1  816126  703153  701170  770001  474.00   20
 1  816126  703153  701170  790003  682.00   44
 1  816126  703153  701170  800003  682.00   56
 1  816126  703153  701170  810003  709.00   68
 1  816136  703012  702345  770001  420.00   20
 1  816136  703012  702345  780002  425.00   32
 1  816136  703012  702345  790003  486.00   44
 1  816136  703012  702345  800003  531.00   56
 1  816136  703012  702345  810003  585.00   68
 1  816136  703012  702345  820003  583.00   80
 1  816140  703166  702284  770001  340.00   20
 1  816140  703166  702284  790003  488.00   44
 1  816140  703166  702284  800003  485.00   56
 1  816140  703166  702284  810003  550.00   68
 1  816140  703166  702284  820003  560.00   80
 1  816142  703095  712527  770001  376.00   20
 1  816142  703095  712527  780002  530.00   32
 1  816142  703095  712527  790003  544.00   44
 1  816142  703095  712527  800003  552.00   56
 1  816142  703095  712527  810003  625.00   68
 1  816142  703095  712527  820003  609.00   80
 1  816144  703012  701028  770001  414.00   20
 1  816144  703012  701028  790003  582.00   44
 1  816144  703012  701028  800003  575.00   56
 1  816144  703012  701028  810003  600.00   68
 1  816144  703012  701028  820003  590.00   80
 1  816148  703005  702213  770001  420.00   20
 1  816148  703005  702213  780002  450.00   32
 1  816148  703005  702213  790003  586.00   44
 1  816156  703084  701064  770001  458.00   20
 1  816156  703084  701064  790003  540.00   44
 1  816158  703095  701042  770001  418.00   20
 1  816158  703095  701042  780002  434.00   32
 1  816158  703095  701042  790003  528.00   44
 1  816158  703095  701042  800003  558.00   56
 1  816164  703161  702279  770001  348.00   20
 1  816164  703161  702279  780002  388.00   32
 1  816164  703161  702279  790003  530.00   44
 1  816168  703077  712477  770001  338.00   20
 1  816168  703077  712477  790003  538.00   44
 1  816168  703077  712477  800003  557.00   56
 1  816168  703077  712477  810003  658.00   68
 1  816168  703077  712477  820003  755.00   80
 1  816174  703087  701008  770001  408.00   20
 1  816174  703087  701008  790003  596.00   44
 1  816178  703087  702378  770001  376.00   20
 1  816178  703087  702378  790003  564.00   44
 1  816178  703087  702378  800003  594.00   56
 1  816178  703087  702378  810003  680.00   68
 1  816182  703087  701002  770001  392.00   19
 1  816182  703087  701002  780002  410.00   32
